date,region,temp_avg,temp_max,temp_min,humidity,rainfall,solar_radiation,wind_speed
2023-01-06,Ayeyarwady,27.44,34.47,21.96,56.53,0.0,18.57,2.2
2023-01-07,Ayeyarwady,26.5,32.82,21.88,55.45,0.0,18.55,2.13
2023-01-08,Ayeyarwady,26.4,33.46,20.66,52.65,0.0,18.08,1.0
2023-01-09,Ayeyarwady,26.49,34.47,19.76,52.02,0.0,18.85,1.15
2023-01-10,Ayeyarwady,26.11,34.37,19.54,59.32,0.0,19.11,1.41
2023-01-11,Ayeyarwady,25.75,34.41,19.47,60.23,0.0,19.88,1.56
2023-01-12,Ayeyarwady,25.27,33.86,18.33,60.91,0.0,19.69,1.82
2023-01-13,Ayeyarwady,24.57,33.54,17.85,53.67,0.0,20.25,1.96
2023-01-14,Ayeyarwady,24.08,33.2,17.38,56.76,0.0,19.77,1.9
2023-01-15,Ayeyarwady,24.27,34.14,17.28,53.14,0.0,19.65,1.69
2023-01-16,Ayeyarwady,24.28,32.91,17.51,60.5,0.0,17.67,1.45
2023-01-17,Ayeyarwady,24.97,33.69,17.88,54.24,0.0,18.57,1.11
2023-01-18,Ayeyarwady,25.3,33.87,18.17,52.89,0.0,17.92,1.17
2023-01-19,Ayeyarwady,25.35,33.82,18.06,53.46,0.0,18.72,1.13
2023-01-20,Ayeyarwady,25.9,35.02,18.74,46.81,0.0,20.31,1.31
2023-01-21,Ayeyarwady,25.62,34.97,18.34,46.13,0.0,20.71,0.99
2023-01-22,Ayeyarwady,25.65,35.14,17.12,48.66,0.0,20.24,0.94
2023-01-23,Ayeyarwady,25.49,35.32,17.31,44.0,0.0,21.06,1.48
2023-01-24,Ayeyarwady,25.61,35.96,16.11,44.05,0.0,20.11,1.7
2023-01-25,Ayeyarwady,26.36,35.09,19.64,49.75,0.0,18.1,1.56
2023-01-26,Ayeyarwady,26.92,35.01,20.75,51.15,0.0,19.47,0.63
2023-01-27,Ayeyarwady,27.57,35.94,20.16,49.5,0.0,19.65,2.04
2023-01-28,Ayeyarwady,26.91,35.09,21.2,51.95,0.0,19.33,2.76
2023-01-29,Ayeyarwady,25.6,33.66,19.45,49.07,0.0,19.05,3.15
2023-01-30,Ayeyarwady,25.26,33.64,18.67,46.61,0.0,20.14,2.77
2023-01-31,Ayeyarwady,27.0,35.1,19.44,48.3,0.0,18.79,0.89
2023-02-01,Ayeyarwady,28.03,36.24,21.51,54.74,0.0,19.26,1.61
2023-02-02,Ayeyarwady,28.24,37.67,20.33,53.06,0.0,20.16,0.96
2023-02-03,Ayeyarwady,29.16,38.26,21.81,50.49,0.0,20.17,1.51
2023-02-04,Ayeyarwady,28.42,37.59,21.44,51.69,0.08,19.58,2.11
2023-02-05,Ayeyarwady,28.09,36.84,22.18,46.61,0.0,19.92,2.22
2023-02-06,Ayeyarwady,27.73,36.67,21.03,47.34,0.0,21.44,2.38
2023-02-07,Ayeyarwady,26.67,35.22,20.53,47.34,0.0,21.68,2.66
2023-02-08,Ayeyarwady,25.48,35.22,17.88,50.33,0.0,22.22,2.11
2023-02-09,Ayeyarwady,25.88,35.43,17.94,53.67,0.0,21.48,2.08
2023-02-10,Ayeyarwady,26.03,35.77,18.46,53.24,0.0,21.79,2.33
2023-02-11,Ayeyarwady,26.52,36.76,19.02,53.67,0.0,21.47,2.22
2023-02-12,Ayeyarwady,26.6,37.03,18.01,57.72,0.0,22.79,2.11
2023-02-13,Ayeyarwady,26.43,36.13,18.59,59.51,0.0,22.29,2.38
2023-02-14,Ayeyarwady,26.27,36.19,19.13,53.43,0.0,22.59,1.93
2023-02-15,Ayeyarwady,26.89,37.77,17.89,48.03,0.0,23.2,1.68
2023-02-16,Ayeyarwady,26.73,34.77,20.48,65.16,14.12,19.97,1.55
2023-02-17,Ayeyarwady,25.83,31.02,23.08,79.3,4.33,16.93,1.1
2023-02-18,Ayeyarwady,26.67,34.58,21.64,66.78,0.0,21.33,1.92
2023-02-19,Ayeyarwady,26.91,35.46,19.9,59.24,0.0,23.21,1.86
2023-02-20,Ayeyarwady,26.99,35.43,20.19,55.13,0.0,23.2,1.81
2023-02-21,Ayeyarwady,27.44,36.23,20.03,57.12,0.0,22.1,1.61
2023-02-22,Ayeyarwady,27.53,36.41,20.08,58.23,0.0,22.16,1.18
2023-02-23,Ayeyarwady,27.51,35.57,20.86,59.83,0.0,21.39,2.24
2023-02-24,Ayeyarwady,27.42,36.63,19.99,53.84,0.0,22.64,1.47
2023-02-25,Ayeyarwady,28.5,37.24,20.22,56.71,0.0,20.01,1.84
2023-02-26,Ayeyarwady,28.81,36.22,23.16,47.29,0.0,20.44,2.48
2023-02-27,Ayeyarwady,28.49,35.87,21.55,47.45,0.0,19.84,1.44
2023-02-28,Ayeyarwady,28.45,35.88,22.59,47.82,0.0,20.4,0.91
2023-03-01,Ayeyarwady,29.01,37.54,20.96,45.4,0.0,20.56,1.22
2023-03-02,Ayeyarwady,29.4,38.72,21.44,43.39,0.0,20.59,1.06
2023-03-03,Ayeyarwady,29.0,39.15,21.35,43.21,0.0,21.64,1.84
2023-03-04,Ayeyarwady,28.42,38.45,19.58,50.15,0.0,22.08,1.26
2023-03-05,Ayeyarwady,28.58,37.47,20.45,48.87,0.0,20.42,1.12
2023-03-06,Ayeyarwady,28.69,37.52,21.19,50.34,0.0,20.84,1.53
2023-03-07,Ayeyarwady,28.75,37.8,20.69,52.63,0.0,20.67,1.56
2023-03-08,Ayeyarwady,29.44,38.59,21.25,53.38,0.0,21.02,1.17
2023-03-09,Ayeyarwady,30.54,39.71,22.48,51.38,0.0,20.88,1.31
2023-03-10,Ayeyarwady,30.85,39.2,23.27,45.0,0.0,18.34,1.71
2023-03-11,Ayeyarwady,30.92,38.65,24.62,43.1,0.03,18.11,1.62
2023-03-12,Ayeyarwady,30.38,39.2,23.27,56.56,2.87,10.32,0.95
2023-03-13,Ayeyarwady,30.08,35.12,26.25,59.37,0.09,16.69,2.24
2023-03-14,Ayeyarwady,29.82,36.19,24.67,51.36,0.02,18.98,1.42
2023-03-15,Ayeyarwady,28.69,34.79,24.1,60.13,0.39,20.17,1.75
2023-03-16,Ayeyarwady,30.33,38.64,22.49,54.63,0.0,22.19,1.76
2023-03-17,Ayeyarwady,30.57,38.61,23.29,48.32,0.0,19.87,1.63
2023-03-18,Ayeyarwady,30.78,39.33,23.78,51.33,0.02,20.67,1.85
2023-03-19,Ayeyarwady,30.71,39.12,24.3,53.43,0.45,20.42,2.18
2023-03-20,Ayeyarwady,30.17,37.38,24.94,54.6,0.03,21.69,2.58
2023-03-21,Ayeyarwady,30.38,39.37,24.17,49.61,0.04,24.81,2.64
2023-03-22,Ayeyarwady,29.49,38.3,23.53,57.1,0.01,25.53,3.06
2023-03-23,Ayeyarwady,28.92,37.57,22.44,61.11,0.0,24.7,3.14
2023-03-24,Ayeyarwady,29.07,38.09,21.83,60.25,0.0,25.37,2.78
2023-03-25,Ayeyarwady,29.42,38.76,22.07,58.7,0.0,25.6,2.72
2023-03-26,Ayeyarwady,29.63,39.19,21.95,58.41,0.0,24.37,2.36
2023-03-27,Ayeyarwady,29.75,39.37,21.84,59.88,0.0,25.18,2.32
2023-03-28,Ayeyarwady,30.09,40.3,21.94,57.14,0.0,25.54,2.32
2023-03-29,Ayeyarwady,30.21,40.07,22.36,58.28,0.0,25.67,2.48
2023-03-30,Ayeyarwady,29.51,38.83,22.18,60.67,0.0,24.75,2.63
2023-03-31,Ayeyarwady,29.4,38.55,22.27,61.63,0.01,24.34,2.7
2023-04-01,Ayeyarwady,29.58,38.76,22.86,63.67,0.03,25.06,2.72
2023-04-02,Ayeyarwady,29.11,38.36,22.32,61.87,0.02,26.65,2.94
2023-04-03,Ayeyarwady,28.97,37.37,22.87,65.65,0.03,24.61,3.1
2023-04-04,Ayeyarwady,29.47,38.38,22.95,61.14,0.0,25.37,3.01
2023-04-05,Ayeyarwady,29.98,38.81,23.02,60.58,0.0,24.2,2.86
2023-04-06,Ayeyarwady,31.26,40.21,24.03,58.15,0.0,24.76,2.58
2023-04-07,Ayeyarwady,31.73,41.14,24.76,57.95,0.0,23.39,2.52
2023-04-08,Ayeyarwady,32.79,42.26,24.59,48.14,0.0,25.24,2.69
2023-04-09,Ayeyarwady,30.96,38.72,24.91,54.88,0.0,23.34,2.65
2023-04-10,Ayeyarwady,31.17,41.22,23.16,58.86,0.0,23.79,2.25
2023-04-11,Ayeyarwady,31.56,41.05,24.27,59.39,0.0,24.69,2.52
2023-04-12,Ayeyarwady,31.65,40.8,24.66,58.01,0.0,24.08,2.71
2023-04-13,Ayeyarwady,31.21,40.91,24.33,58.45,0.0,25.52,2.45
2023-04-14,Ayeyarwady,31.04,40.61,22.97,59.31,0.0,24.57,2.4
2023-04-15,Ayeyarwady,32.13,42.21,24.12,57.7,0.0,22.66,1.99
2023-04-16,Ayeyarwady,32.08,41.02,25.31,61.56,0.0,22.73,2.57
2023-04-17,Ayeyarwady,31.76,41.27,25.68,58.94,0.0,22.97,2.75
2023-04-18,Ayeyarwady,31.82,41.98,24.09,61.77,0.0,23.81,2.55
2023-04-19,Ayeyarwady,31.52,40.73,25.19,61.77,0.0,22.15,2.76
2023-04-20,Ayeyarwady,30.92,39.67,24.27,64.07,0.0,20.87,2.74
2023-04-21,Ayeyarwady,31.39,39.47,25.68,62.62,0.05,22.82,2.67
2023-04-22,Ayeyarwady,31.94,41.15,25.19,60.48,0.62,21.31,2.12
2023-04-23,Ayeyarwady,32.36,40.95,25.72,60.28,1.08,20.6,2.0
2023-04-24,Ayeyarwady,33.35,41.15,26.4,52.21,0.38,23.01,1.55
2023-04-25,Ayeyarwady,32.94,41.19,26.48,53.46,1.5,24.74,2.4
2023-04-26,Ayeyarwady,31.44,38.72,26.65,60.55,5.93,25.66,2.13
2023-04-27,Ayeyarwady,32.2,41.06,25.16,56.53,0.05,25.27,1.79
2023-04-28,Ayeyarwady,31.62,39.98,25.59,56.96,0.0,26.34,2.67
2023-04-29,Ayeyarwady,31.93,40.85,25.29,57.16,0.04,25.63,2.79
2023-04-30,Ayeyarwady,32.95,41.84,25.31,54.22,0.85,25.42,2.04
2023-05-01,Ayeyarwady,33.03,40.84,26.69,54.48,0.0,24.71,2.2
2023-05-02,Ayeyarwady,33.25,40.63,27.69,53.83,0.02,25.1,2.23
2023-05-03,Ayeyarwady,33.08,40.0,27.56,54.19,0.98,22.69,1.96
2023-05-04,Ayeyarwady,32.8,40.6,27.09,54.28,0.32,23.79,2.81
2023-05-05,Ayeyarwady,32.38,40.47,26.58,54.88,0.0,26.66,3.25
2023-05-06,Ayeyarwady,32.75,41.2,26.73,57.58,0.0,25.8,3.32
2023-05-07,Ayeyarwady,33.11,41.61,27.31,58.0,0.17,26.12,3.45
2023-05-08,Ayeyarwady,33.55,42.54,27.13,59.53,1.92,25.44,2.75
2023-05-09,Ayeyarwady,33.1,39.77,28.08,58.34,2.34,22.59,2.04
2023-05-10,Ayeyarwady,32.29,38.32,28.0,62.46,7.64,22.07,1.53
2023-05-11,Ayeyarwady,28.97,31.75,26.63,81.43,6.65,17.12,1.72
2023-05-12,Ayeyarwady,28.76,32.39,26.22,81.04,3.01,13.68,3.06
2023-05-13,Ayeyarwady,30.22,34.68,27.35,74.65,2.99,12.33,5.14
2023-05-14,Ayeyarwady,30.82,35.52,27.34,68.29,3.85,9.82,6.22
2023-05-15,Ayeyarwady,29.55,34.64,26.3,73.83,10.67,17.16,3.73
2023-05-16,Ayeyarwady,30.46,36.62,25.88,69.13,0.63,22.86,2.7
2023-05-17,Ayeyarwady,30.06,36.04,26.08,71.07,2.51,23.66,2.44
2023-05-18,Ayeyarwady,29.63,36.31,25.3,66.9,0.74,24.29,3.17
2023-05-19,Ayeyarwady,30.28,37.24,25.21,65.72,0.0,23.16,3.1
2023-05-20,Ayeyarwady,30.93,37.34,26.06,67.45,0.0,22.22,3.11
2023-05-21,Ayeyarwady,31.27,38.28,25.77,64.16,0.02,22.2,3.08
2023-05-22,Ayeyarwady,30.96,37.42,26.86,66.85,1.5,21.32,3.11
2023-05-23,Ayeyarwady,30.35,36.42,26.2,72.56,4.19,21.27,3.11
2023-05-24,Ayeyarwady,30.36,35.96,26.94,72.31,0.19,23.38,3.06
2023-05-25,Ayeyarwady,29.83,34.94,26.44,70.88,0.0,23.24,2.96
2023-05-26,Ayeyarwady,31.22,37.55,26.45,64.14,0.0,22.94,3.17
2023-05-27,Ayeyarwady,30.64,35.42,27.02,68.06,0.15,22.14,2.77
2023-05-28,Ayeyarwady,31.13,37.8,26.46,68.53,2.6,20.4,2.8
2023-05-29,Ayeyarwady,29.31,32.43,26.87,76.56,3.0,13.91,2.05
2023-05-30,Ayeyarwady,29.38,33.3,26.65,73.49,0.78,11.36,2.84
2023-05-31,Ayeyarwady,29.11,33.55,25.06,72.47,0.13,10.01,3.4
2023-06-01,Ayeyarwady,29.24,34.65,24.39,63.1,0.19,16.7,2.75
2023-06-02,Ayeyarwady,30.49,35.52,26.48,66.77,0.26,16.24,2.9
2023-06-03,Ayeyarwady,30.13,34.86,26.24,68.16,1.76,18.76,2.09
2023-06-04,Ayeyarwady,29.93,34.51,26.1,71.42,0.25,13.52,3.2
2023-06-05,Ayeyarwady,29.73,34.28,26.59,71.71,2.19,13.24,3.64
2023-06-06,Ayeyarwady,29.38,35.01,25.73,73.96,1.87,5.92,2.67
2023-06-07,Ayeyarwady,28.42,32.69,25.9,76.69,3.97,8.42,2.37
2023-06-08,Ayeyarwady,27.55,30.05,25.74,84.99,6.15,15.55,4.19
2023-06-09,Ayeyarwady,29.26,34.77,25.8,75.85,5.24,21.59,3.51
2023-06-10,Ayeyarwady,29.31,33.68,26.17,73.38,1.71,16.47,3.52
2023-06-11,Ayeyarwady,28.76,32.5,25.87,72.41,0.86,12.06,2.5
2023-06-12,Ayeyarwady,29.17,32.78,25.9,74.7,1.89,7.55,3.84
2023-06-13,Ayeyarwady,29.39,34.31,26.17,74.78,4.48,6.56,3.57
2023-06-14,Ayeyarwady,29.29,34.45,26.1,74.99,8.82,16.84,3.57
2023-06-15,Ayeyarwady,28.74,32.63,25.89,80.07,1.79,18.62,2.54
2023-06-16,Ayeyarwady,30.17,35.68,25.86,72.05,0.03,21.23,2.19
2023-06-17,Ayeyarwady,29.74,34.23,26.62,75.98,3.74,16.78,2.38
2023-06-18,Ayeyarwady,29.3,33.58,26.09,76.58,1.18,11.4,2.53
2023-06-19,Ayeyarwady,29.01,33.33,26.24,75.43,0.54,8.62,3.11
2023-06-20,Ayeyarwady,28.57,33.15,25.48,75.6,3.67,5.24,3.45
2023-06-21,Ayeyarwady,29.22,34.63,25.33,72.5,3.06,10.59,3.21
2023-06-22,Ayeyarwady,28.48,32.04,25.9,78.53,1.81,11.14,2.96
2023-06-23,Ayeyarwady,28.93,33.81,25.78,74.97,3.03,10.74,2.87
2023-06-24,Ayeyarwady,28.85,33.93,25.53,76.01,7.85,6.76,3.4
2023-06-25,Ayeyarwady,27.83,31.11,25.87,84.17,17.68,11.99,2.1
2023-06-26,Ayeyarwady,27.29,30.1,25.03,83.57,3.61,8.12,2.32
2023-06-27,Ayeyarwady,29.26,35.49,24.35,70.76,0.47,15.96,2.78
2023-06-28,Ayeyarwady,29.99,35.67,25.62,71.74,1.23,10.8,2.54
2023-06-29,Ayeyarwady,29.39,34.44,26.17,75.69,4.29,22.78,2.61
2023-06-30,Ayeyarwady,29.81,35.2,26.34,75.26,3.5,17.55,2.7
2023-07-01,Ayeyarwady,30.12,35.11,25.89,71.99,0.71,17.22,2.34
2023-07-02,Ayeyarwady,29.65,35.06,26.2,74.81,10.84,19.47,1.99
2023-07-03,Ayeyarwady,28.9,33.07,25.93,79.6,4.14,9.86,3.06
2023-07-04,Ayeyarwady,27.65,29.67,26.26,85.44,2.77,9.42,2.67
2023-07-05,Ayeyarwady,27.81,30.68,25.88,83.4,1.11,10.46,3.5
2023-07-06,Ayeyarwady,27.75,30.88,25.39,82.83,0.1,6.65,2.83
2023-07-07,Ayeyarwady,29.61,35.64,24.67,74.15,0.67,21.23,2.43
2023-07-08,Ayeyarwady,30.37,36.59,25.91,70.9,3.51,21.82,2.38
2023-07-09,Ayeyarwady,28.68,31.89,26.18,83.57,26.56,18.82,1.9
2023-07-10,Ayeyarwady,27.86,31.09,25.63,84.8,14.75,13.43,2.04
2023-07-11,Ayeyarwady,27.57,30.79,24.86,82.16,2.76,12.22,2.01
2023-07-12,Ayeyarwady,28.17,32.14,24.89,81.96,8.35,13.89,2.29
2023-07-13,Ayeyarwady,27.74,30.73,25.86,86.87,15.54,7.8,2.51
2023-07-14,Ayeyarwady,27.44,30.55,24.92,84.48,3.87,7.99,3.04
2023-07-15,Ayeyarwady,28.88,33.93,24.81,78.78,1.02,12.19,2.79
2023-07-16,Ayeyarwady,28.58,32.41,26.11,80.93,4.6,12.65,3.01
2023-07-17,Ayeyarwady,27.91,30.98,25.61,83.2,2.5,12.77,3.17
2023-07-18,Ayeyarwady,28.02,32.47,25.06,78.53,5.14,10.58,4.29
2023-07-19,Ayeyarwady,28.16,32.05,25.61,78.33,3.14,7.71,3.91
2023-07-20,Ayeyarwady,27.99,32.14,25.29,80.26,0.18,7.64,3.28
2023-07-21,Ayeyarwady,28.28,32.62,25.32,80.79,2.08,9.92,2.84
2023-07-22,Ayeyarwady,27.85,31.17,25.49,84.89,17.04,19.99,2.11
2023-07-23,Ayeyarwady,27.82,31.46,25.15,83.23,1.78,19.69,2.19
2023-07-24,Ayeyarwady,28.24,32.0,25.13,82.02,1.26,16.87,2.16
2023-07-25,Ayeyarwady,27.85,31.07,25.63,83.5,1.85,19.1,2.72
2023-07-26,Ayeyarwady,27.81,30.84,25.37,84.57,1.8,9.78,2.76
2023-07-27,Ayeyarwady,28.99,33.39,25.68,79.04,0.79,17.77,3.41
2023-07-28,Ayeyarwady,28.9,32.98,26.11,80.26,1.3,13.87,3.89
2023-07-29,Ayeyarwady,28.75,32.32,26.18,81.97,8.58,11.91,3.41
2023-07-30,Ayeyarwady,28.16,30.79,26.36,87.55,7.56,6.5,5.52
2023-07-31,Ayeyarwady,28.61,31.6,26.94,86.1,21.69,3.69,5.35
2023-08-01,Ayeyarwady,28.22,30.69,26.74,86.62,19.7,12.5,5.12
2023-08-02,Ayeyarwady,28.24,31.24,26.32,84.85,13.77,10.69,4.05
2023-08-03,Ayeyarwady,28.57,32.35,26.11,83.93,11.24,16.83,3.71
2023-08-04,Ayeyarwady,27.81,30.31,26.1,87.63,15.26,17.58,3.5
2023-08-05,Ayeyarwady,27.81,30.76,25.76,87.81,17.67,17.61,3.35
2023-08-06,Ayeyarwady,28.0,31.51,25.68,86.07,10.23,16.87,3.46
2023-08-07,Ayeyarwady,26.96,28.74,25.65,91.08,18.33,17.38,3.64
2023-08-08,Ayeyarwady,27.36,30.34,25.5,87.87,20.38,12.03,3.17
2023-08-09,Ayeyarwady,27.3,30.58,25.4,87.76,2.38,7.26,3.58
2023-08-10,Ayeyarwady,27.27,30.32,25.19,86.18,1.8,6.43,2.33
2023-08-11,Ayeyarwady,25.98,28.65,24.25,85.61,0.08,9.53,2.34
2023-08-12,Ayeyarwady,27.39,31.16,24.22,85.05,3.3,15.0,2.49
2023-08-13,Ayeyarwady,27.77,31.33,25.36,86.23,1.36,18.69,2.52
2023-08-14,Ayeyarwady,27.59,31.15,24.76,84.72,7.33,13.84,2.85
2023-08-15,Ayeyarwady,28.05,31.79,25.49,83.78,0.43,8.04,2.14
2023-08-16,Ayeyarwady,27.07,29.86,25.3,88.61,2.48,11.68,2.25
2023-08-17,Ayeyarwady,26.81,29.61,24.88,87.19,0.58,13.62,3.16
2023-08-18,Ayeyarwady,27.77,31.38,24.94,84.16,0.0,9.57,2.39
2023-08-19,Ayeyarwady,27.97,31.93,25.28,84.64,0.04,14.44,2.34
2023-08-20,Ayeyarwady,28.35,32.3,25.65,83.75,0.1,17.68,2.48
2023-08-21,Ayeyarwady,27.72,30.95,25.53,86.1,0.12,16.59,2.35
2023-08-22,Ayeyarwady,27.7,32.16,24.62,81.13,0.07,13.47,2.24
2023-08-23,Ayeyarwady,26.9,30.35,24.52,84.63,0.72,14.2,2.23
2023-08-24,Ayeyarwady,27.26,31.28,24.63,82.99,1.3,5.99,2.89
2023-08-25,Ayeyarwady,27.69,31.68,24.92,82.8,1.77,7.12,3.41
2023-08-26,Ayeyarwady,27.85,31.79,25.43,84.67,5.61,10.53,3.23
2023-08-27,Ayeyarwady,27.93,31.86,25.24,82.5,1.53,19.73,2.99
2023-08-28,Ayeyarwady,28.07,32.66,25.02,80.82,1.23,7.14,2.71
2023-08-29,Ayeyarwady,28.26,33.06,24.96,80.7,2.4,10.71,1.26
2023-08-30,Ayeyarwady,27.89,31.93,24.98,82.66,2.21,11.21,2.01
2023-08-31,Ayeyarwady,28.48,33.21,24.91,80.97,0.67,16.75,1.8
2023-09-01,Ayeyarwady,27.93,31.55,25.85,86.53,4.21,16.56,2.3
2023-09-02,Ayeyarwady,27.32,29.86,25.7,88.18,0.48,11.43,2.43
2023-09-03,Ayeyarwady,27.59,30.98,25.14,88.96,4.74,14.21,2.83
2023-09-04,Ayeyarwady,27.38,30.29,25.61,88.53,2.22,11.16,2.74
2023-09-05,Ayeyarwady,27.78,31.41,25.25,87.55,11.51,11.38,1.99
2023-09-06,Ayeyarwady,27.22,29.76,25.81,90.72,3.01,7.15,2.6
2023-09-07,Ayeyarwady,27.28,29.77,25.49,90.21,5.85,8.3,2.4
2023-09-08,Ayeyarwady,27.46,31.09,25.42,87.35,7.49,4.2,2.65
2023-09-09,Ayeyarwady,28.0,32.26,25.18,82.8,0.56,14.22,2.32
2023-09-10,Ayeyarwady,27.25,30.2,25.47,88.22,3.31,12.91,1.98
2023-09-11,Ayeyarwady,27.14,30.69,25.04,87.09,6.18,14.0,2.94
2023-09-12,Ayeyarwady,26.96,29.51,25.3,89.54,8.0,8.95,2.85
2023-09-13,Ayeyarwady,27.56,30.96,25.33,87.8,15.66,11.96,3.13
2023-09-14,Ayeyarwady,27.69,31.59,25.28,85.3,4.17,10.85,2.97
2023-09-15,Ayeyarwady,26.87,29.96,25.0,84.88,10.62,9.14,2.52
2023-09-16,Ayeyarwady,26.69,28.98,24.88,90.6,7.73,14.49,1.91
2023-09-17,Ayeyarwady,27.1,29.9,25.3,88.53,2.51,9.99,1.83
2023-09-18,Ayeyarwady,27.0,30.63,25.03,90.79,5.07,15.73,2.78
2023-09-19,Ayeyarwady,27.11,29.87,25.54,89.74,0.15,5.33,2.87
2023-09-20,Ayeyarwady,27.69,31.21,25.13,87.91,1.3,14.03,1.73
2023-09-21,Ayeyarwady,27.42,30.79,24.9,86.96,0.05,11.53,1.29
2023-09-22,Ayeyarwady,27.55,31.42,24.63,86.11,2.54,20.09,1.62
2023-09-23,Ayeyarwady,28.14,32.66,24.77,85.19,8.31,16.73,1.36
2023-09-24,Ayeyarwady,28.54,32.95,25.39,83.22,0.07,18.09,1.41
2023-09-25,Ayeyarwady,28.32,32.24,25.36,84.6,1.22,22.18,1.39
2023-09-26,Ayeyarwady,27.85,31.13,25.71,84.08,4.99,18.36,1.36
2023-09-27,Ayeyarwady,27.3,29.63,25.4,91.45,10.08,18.48,1.74
2023-09-28,Ayeyarwady,26.44,27.62,25.13,95.17,28.08,7.98,4.34
2023-09-29,Ayeyarwady,26.45,29.22,24.95,90.94,11.54,8.22,2.8
2023-09-30,Ayeyarwady,26.86,30.25,24.74,88.99,2.12,6.65,2.45
2023-10-01,Ayeyarwady,26.42,28.71,25.14,92.88,3.43,10.92,2.33
2023-10-02,Ayeyarwady,26.36,28.89,24.87,91.13,0.98,12.62,1.36
2023-10-03,Ayeyarwady,27.06,30.52,24.42,88.86,0.3,13.19,1.77
2023-10-04,Ayeyarwady,27.65,31.68,24.23,86.08,1.73,16.95,1.18
2023-10-05,Ayeyarwady,28.13,32.2,24.98,86.34,3.84,20.31,1.44
2023-10-06,Ayeyarwady,27.86,31.47,25.66,88.64,3.44,18.01,1.88
2023-10-07,Ayeyarwady,26.73,28.54,25.51,92.72,4.53,8.94,1.69
2023-10-08,Ayeyarwady,26.14,28.57,24.6,90.06,2.57,8.13,2.05
2023-10-09,Ayeyarwady,27.38,31.06,24.71,88.93,7.12,16.75,2.01
2023-10-10,Ayeyarwady,26.85,29.72,24.36,86.43,3.55,7.4,0.7
2023-10-11,Ayeyarwady,26.47,30.06,23.61,86.85,2.45,16.62,1.15
2023-10-12,Ayeyarwady,27.22,31.06,23.89,86.69,1.12,19.43,1.3
2023-10-13,Ayeyarwady,27.6,30.5,24.82,83.91,2.21,19.76,0.61
2023-10-14,Ayeyarwady,27.81,31.85,24.43,83.97,6.53,20.58,1.2
2023-10-15,Ayeyarwady,27.73,32.19,24.32,84.79,16.56,20.82,1.29
2023-10-16,Ayeyarwady,28.24,32.48,24.31,83.28,1.44,16.67,1.04
2023-10-17,Ayeyarwady,27.73,31.17,25.04,86.01,4.61,17.35,1.01
2023-10-18,Ayeyarwady,28.09,32.09,25.09,83.22,0.5,18.7,0.93
2023-10-19,Ayeyarwady,28.45,32.55,25.25,81.36,3.66,20.14,0.77
2023-10-20,Ayeyarwady,28.23,31.96,24.97,81.73,0.83,21.66,1.16
2023-10-21,Ayeyarwady,28.07,32.18,24.91,83.57,2.87,9.55,1.24
2023-10-22,Ayeyarwady,26.96,30.3,24.25,88.95,0.99,17.46,1.53
2023-10-23,Ayeyarwady,26.89,30.3,24.42,88.29,6.86,13.92,1.51
2023-10-24,Ayeyarwady,26.93,30.84,23.99,85.8,0.68,9.38,1.55
2023-10-25,Ayeyarwady,27.77,32.54,23.82,80.12,1.01,18.29,0.95
2023-10-26,Ayeyarwady,28.35,32.4,24.42,80.55,1.71,19.39,0.96
2023-10-27,Ayeyarwady,28.12,31.27,25.25,82.63,19.79,12.52,0.69
2023-10-28,Ayeyarwady,27.92,31.12,25.41,82.06,0.98,16.7,0.72
2023-10-29,Ayeyarwady,27.43,30.69,24.62,84.52,0.87,18.76,0.98
2023-10-30,Ayeyarwady,27.04,30.52,24.81,86.8,12.82,17.46,1.04
2023-10-31,Ayeyarwady,26.15,29.19,23.99,88.21,0.7,20.69,1.76
2023-11-01,Ayeyarwady,26.96,29.95,24.04,85.26,1.97,19.55,1.02
2023-11-02,Ayeyarwady,27.71,31.15,24.04,81.43,0.18,19.48,1.04
2023-11-03,Ayeyarwady,27.83,31.12,24.51,77.99,0.0,20.36,1.04
2023-11-04,Ayeyarwady,27.76,31.98,24.3,79.9,0.0,19.67,1.09
2023-11-05,Ayeyarwady,28.43,33.05,24.39,77.38,0.0,20.38,1.06
2023-11-06,Ayeyarwady,29.0,33.69,24.33,74.98,0.09,20.24,1.05
2023-11-07,Ayeyarwady,29.0,33.56,24.7,76.14,0.93,20.08,0.79
2023-11-08,Ayeyarwady,28.6,33.24,24.86,78.0,0.0,18.53,1.0
2023-11-09,Ayeyarwady,28.38,33.89,23.87,73.7,0.0,19.69,0.89
2023-11-10,Ayeyarwady,28.46,34.12,23.54,76.18,0.15,19.06,1.02
2023-11-11,Ayeyarwady,28.54,32.66,25.11,80.12,1.94,18.67,1.01
2023-11-12,Ayeyarwady,28.08,31.6,25.65,83.84,3.05,17.83,1.17
2023-11-13,Ayeyarwady,28.28,32.25,25.29,80.42,0.28,18.33,1.12
2023-11-14,Ayeyarwady,27.1,30.03,24.55,85.22,0.22,15.73,1.59
2023-11-15,Ayeyarwady,27.01,30.84,24.35,84.4,0.09,11.36,1.86
2023-11-16,Ayeyarwady,27.65,31.89,24.31,83.2,0.43,17.22,1.98
2023-11-17,Ayeyarwady,25.25,28.82,22.81,84.18,0.69,14.57,2.92
2023-11-18,Ayeyarwady,24.31,28.56,21.92,79.12,0.02,15.55,2.27
